,extractor,reliable_positive_threshold,classifier,detector,balanced_accuracy,accuracy,f1
236,clip-ViT-L-14,0.7,qda,k-means,0.5030222831880394,0.7105680549844329,0.8302770728794681
237,clip-ViT-L-14,0.7,qda,knn,0.5335046995531902,0.3774305351583152,0.26987553391815555
238,clip-ViT-L-14,0.7,naivebayes,k-means,0.5284296448668346,0.5704830719223012,0.6751284823531155
239,clip-ViT-L-14,0.7,naivebayes,knn,0.5188818683120097,0.6893614521529695,0.8086922965607062
240,clip-ViT-L-14,0.75,logistic,k-means,0.507053113473708,0.5561299418433884,0.666224931531054
241,clip-ViT-L-14,0.75,logistic,knn,0.5853061134579994,0.6861892733360747,0.7888259322703913
242,clip-ViT-L-14,0.75,kneighbours,k-means,0.5018470777982077,0.626916524701874,0.7526837056555771
243,clip-ViT-L-14,0.75,kneighbours,knn,0.5276030798593204,0.6861109479331884,0.8036886450475164
244,clip-ViT-L-14,0.75,qda,k-means,0.5050278531050134,0.7100393585149504,0.8294480788722013
245,clip-ViT-L-14,0.75,qda,knn,0.5146539817146032,0.32849673970510485,0.13149297201468912
246,clip-ViT-L-14,0.75,naivebayes,k-means,0.5414066685495645,0.6004621198770291,0.7079468682010763
247,clip-ViT-L-14,0.75,naivebayes,knn,0.5287379721596457,0.6772797587577591,0.7951882091240104
248,clip-ViT-L-14,0.8,logistic,k-means,0.5666840335755503,0.6010299790479547,0.6977137516134296
249,clip-ViT-L-14,0.8,logistic,knn,0.5678284563376097,0.6780825941373436,0.7855297831815691
250,clip-ViT-L-14,0.8,kneighbours,k-means,0.5544054677635364,0.4735162231490728,0.49396796717670755
251,clip-ViT-L-14,0.8,kneighbours,knn,0.5166961173517248,0.6728347921439621,0.7940690709197131
252,clip-ViT-L-14,0.8,qda,k-means,0.5476785728500654,0.6623783508586423,0.7753836533701571
253,clip-ViT-L-14,0.8,qda,knn,0.5092745761934787,0.3137911453132037,0.0834815357254943
254,clip-ViT-L-14,0.8,naivebayes,k-means,0.5382455948695369,0.5148132918208698,0.585444202777313
255,clip-ViT-L-14,0.8,naivebayes,knn,0.5286249895322302,0.6683506628287219,0.7866742238176208
256,clip-ViT-L-14,0.9,logistic,k-means,0.5817744376134504,0.5648828056159314,0.6386770516593765
257,clip-ViT-L-14,0.9,logistic,knn,0.5701895607162659,0.6667645734202745,0.7732203299485622
258,clip-ViT-L-14,0.9,kneighbours,k-means,0.5238023207309438,0.4040611721396542,0.3626921305021569
259,clip-ViT-L-14,0.9,kneighbours,knn,0.5258829199855176,0.6636903013569876,0.7828780197969736
260,clip-ViT-L-14,0.9,qda,k-means,0.5449039335975984,0.47588556658638315,0.5077245641138821
261,clip-ViT-L-14,0.9,qda,knn,0.503350211532109,0.297460298811412,0.026218651612202798
262,clip-ViT-L-14,0.9,naivebayes,k-means,0.5084382153166094,0.5421488574281854,0.6461347539197289
263,clip-ViT-L-14,0.9,naivebayes,knn,0.5255641719513733,0.6374708727408016,0.7562279454363512
